Time	Node	Interface	Type	Packets	Kilobytes	PacketsRaw	KilobytesRaw
8	4	combined	Drop	68	42	20	20.7227
8	5	combined	Drop	247	36	127	19.7188
8	6	combined	Drop	0	0	0	0
8	7	combined	Drop	0	0	0	0
8	8	combined	Drop	2542	2633	1200	1243.36
8.5	0	combined	Drop	5649	159	2825	80.0049
8.5	1	combined	Drop	408	41	184	19.3203
8.5	2	combined	Drop	331	9	145	4.10645
8.5	3	combined	Drop	0	0	0	0
8.5	4	combined	Drop	380	59	229	31.6807
8.5	5	combined	Drop	324	55	172	30.0664
8.5	6	combined	Drop	0	0	0	0
8.5	7	combined	Drop	0	0	0	0
8.5	8	combined	Drop	2494	2583	1241	1285.84
9	0	combined	Drop	5649	159	2825	80.0049
9	1	combined	Drop	353	62	170	34.041
9	2	combined	Drop	272	7	129	3.65332
9	3	combined	Drop	0	0	0	0
9	4	combined	Drop	519	79	277	42.1104
9	5	combined	Drop	420	61	222	31.4824
9	6	combined	Drop	0	0	0	0
9	7	combined	Drop	0	0	0	0
9	8	combined	Drop	2684	2781	1366	1415.36
9.5	0	combined	Drop	5661	159	2832	80.1221
9.5	1	combined	Drop	427	43	223	19.417
9.5	2	combined	Drop	316	8	164	4.64453
9.5	3	combined	Drop	0	0	0	0
9.5	4	combined	Drop	252	53	93	23.7979
9.5	5	combined	Drop	107	12	15	0.424805
9.5	6	combined	Drop	0	0	0	0
9.5	7	combined	Drop	0	0	0	0
9.5	8	combined	Drop	2954	3061	1511	1565.53
10	0	combined	Drop	5290	149	2599	73.6045
10	1	combined	Drop	85	8	0	0
10	2	combined	Drop	63	1	0	0
10	3	combined	Drop	0	0	0	0
10	4	combined	Drop	95	13	28	1.80078
10	5	combined	Drop	29	9	5	4.17285
10	6	combined	Drop	0	0	0	0
10	7	combined	Drop	0	0	0	0
10	8	combined	Drop	3638	3770	1905	1973.83
10.5	0	combined	Drop	5610	158	2845	80.5713
10.5	1	combined	Drop	16	1	0	0
10.5	2	combined	Drop	12	0	0	0
10.5	3	combined	Drop	0	0	0	0
10.5	4	combined	Drop	18	2	0	0
10.5	5	combined	Drop	5	1	0	0
10.5	6	combined	Drop	0	0	0	0
10.5	7	combined	Drop	0	0	0	0
10.5	8	combined	Drop	4081	4228	2096	2171.73
11	0	combined	Drop	5674	160	2845	80.5713
11	1	combined	Drop	3	0	0	0
11	2	combined	Drop	2	0	0	0
11	3	combined	Drop	0	0	0	0
