0.5,1,1.5,2,2.5,3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13,13.5,14,14.5,15,15.5,16,16.5,17,17.5,18,18.5,19,19.5,20,20.5,21,21.5,22,22.5,23,23.5,24,24.5,25,25.5,26,26.5,27,27.5,28,28.5,29,29.5,30,30.5,31,31.5,32,32.5,33,33.5,34,34.5,35,35.5,36,36.5,37,37.5,38,38.5,39,39.5,40,40.5,41,41.5,42,42.5,43,43.5,44,44.5,45,45.5,46,46.5,47,47.5,48,48.5,49,49.5,50,50.5,51,51.5,52,52.5,53,53.5,54,54.5,55,55.5,56,56.5,57,57.5,58,58.5,59,59.5
67.8203,152.5078,214.142,185.1023,204.1439,214.55180000000001,229.89,211.4217,237.52800000000002,242.75799999999998,205.713,224.808,212.0852,173.13729999999998,203.3709,222.69,214.9711,198.5128,143.9448,139.653,132.1759,147.21640000000002,140.2905,125.68469,122.76334,122.179468,120.4074935,126.66306999999999,122.959615,122.218723,122.0697446,122.04094892,122.03158978,131.95007,124.01681,122.42976300000001,122.1123525,120.39487050000001,121.70417409999999,121.96763482,122.020126964,122.0310253928,122.03300507856,122.03300101571,122.033000203143,122.03000004062851,122.0330000081257,122.03300000162514,120.37800000032503,121.702000000065,121.967000000013,122.0200000000026,122.02700000000053,122.0320000000001,122.03300000000002,122.033,122.033,122.033,122.033,120.379,121.701,121.967,122.02,122.031,122.033,122.033,122.033,122.033,122.033,120.377,121.702,121.967,122.02,122.031,122.033,122.033,122.033,122.033,122.032,122.033,120.378,121.702,121.967,122.02,122.031,122.033,122.033,122.032,122.033,122.033,122.033,120.379,121.702,121.967,122.02,122.031,122.033,122.032,122.033,122.033,122.033,122.033,120.379,121.702,121.967,122.02,122.031,122.033,122.03,122.033,122.033,122.033,120.379,121.702,121.967,122.02,122.031,122.033,122.033
0,0,0,0,0,0,0,0.16875,0.03375,0.00675,0.00135,0.00027,0.000054000000000000005,0.168761,0.0337522,0.00675043,0.00135009,0.0424575,0.0084915,0.0016983,0.00033966,0.000067932,0.000013586400000000003,2.71728e-6,5.43456e-7,1.08691e-7,2.17382e-8,4.34765e-9,8.6953e-10,1.7390600000000001e-10,3.4781199999999996e-11,6.95624e-12,1.3912500000000002e-12,2.7825000000000005e-13,5.56499e-14,1.113e-14,2.2260000000000003e-15,4.45199e-16,8.903990000000001e-17,1.7808e-17,3.56159e-18,7.12319e-19,1.42464e-19,2.84928e-20,5.69855e-21,1.1397099999999998e-21,2.27942e-22,4.55884e-23,9.117680000000001e-24,1.82354e-24,3.6470699999999995e-25,7.294149999999999e-26,1.45883e-26,2.9176600000000003e-27,5.835320000000001e-28,1.16706e-28,2.3341300000000002e-29,4.668249999999999e-30,9.33651e-31,1.8673000000000001e-31,3.7345999999999997e-32,7.46921e-33,1.4938400000000002e-33,2.9876800000000007e-34,5.97536e-35,1.19507e-35,2.39015e-36,4.78029e-37,9.56058e-38,1.9121199999999999e-38,3.8242300000000006e-39,7.648469999999998e-40,1.5296899999999998e-40,3.0593900000000003e-41,6.118769999999999e-42,1.2237499999999997e-42,2.44751e-43,4.895019999999999e-44,9.79004e-45,1.9580100000000003e-45,3.91601e-46,7.83203e-47,1.56641e-47,3.13281e-48,6.265620000000001e-49,1.2531200000000002e-49,2.50625e-50,5.0125000000000004e-51,1.0025e-51,2.005e-52,4.01e-53,8.019999999999999e-54,1.604e-54,3.2080000000000002e-55,6.416e-56,1.2831999999999998e-56,2.5663999999999997e-57,5.1327999999999994e-58,1.02656e-58,2.05312e-59,4.10624e-60,8.212479999999999e-61,1.6425000000000003e-61,3.28499e-62,6.56998e-63,1.314e-63,2.62799e-64,5.25599e-65,1.0512e-65,2.1023900000000003e-66,4.20479e-67,8.40958e-68,1.6819200000000003e-68,3.36383e-69,6.727660000000001e-70,1.3455299999999999e-70,2.6910599999999995e-71,5.382130000000001e-72,1.0764300000000001e-72
