0.5,1,1.5,2,2.5,3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13,13.5,14,14.5,15,15.5,16,16.5,17,17.5,18,18.5,19,19.5,20,20.5,21,21.5,22,22.5,23,23.5,24,24.5,25,25.5,26,26.5,27,27.5,28,28.5,29,29.5,30,30.5,31,31.5,32,32.5,33,33.5,34,34.5,35,35.5,36,36.5,37,37.5,38,38.5,39,39.5,40,40.5,41,41.5,42,42.5,43,43.5,44,44.5,45,45.5,46,46.5,47,47.5,48,48.5,49,49.5,50,50.5,51,51.5,52,52.5,53,53.5,54,54.5,55,55.5,56,56.5,57,57.5,58,58.5,59,59.5,60,60.5,61,61.5,62,62.5,63,63.5,64,64.5,65,65.5,66,66.5,67,67.5,68,68.5,69,69.5,70,70.5,71,71.5,72,72.5,73,73.5,74,74.5,75,75.5,76,76.5,77,77.5,78,78.5,79,79.5,80,80.5,81,81.5,82,82.5,83,83.5,84,84.5,85,85.5,86,86.5,87,87.5,88,88.5,89,89.5,90,90.5,91,91.5,92,92.5,93,93.5,94,94.5,95,95.5,96,96.5,97,97.5,98,98.5,99,99.5,100,100.5,101,101.5,102,102.5,103,103.5,104,104.5,105,105.5,106,106.5,107,107.5,108,108.5,109,109.5,110,110.5,111,111.5,112,112.5,113,113.5,114,114.5,115,115.5,116,116.5,117,117.5,118,118.5,119,119.5,120,120.5,121,121.5,122,122.5,123,123.5,124,124.5,125,125.5,126,126.5,127,127.5,128,128.5,129,129.5,130,130.5,131,131.5,132,132.5,133,133.5,134,134.5,135,135.5,136,136.5,137,137.5,138,138.5,139,139.5,140,140.5,141,141.5,142,142.5,143,143.5,144,144.5,145,145.5,146,146.5,147,147.5,148,148.5,149,149.5
105.8594,216.309,233.495,231.983,211.846,224.349,228.489,227.643,224.17399999999998,225.13799999999998,236.918,237.623,237.804,237.82299999999998,239.477,236.501,239.22899999999998,243.096,240.547,241.708,240.27100000000002,238.334,237.953,241.178,240.172,238.30900000000003,239.598,243.15800000000002,240.563,243.351,242.256,242.04000000000002,240.34,241.64100000000002,243.56900000000002,242.29399999999998,242.04899999999998,241.999,241.981,240.323,241.65,243.579,242.30599999999998,242.051,243.65699999999998,243.97199999999998,244.038,240.748,243.397,243.92899999999997,244.036,240.74599999999998,243.39600000000002,243.92399999999998,242.377,243.721,242.334,243.72,243.988,242.391,243.726,243.992,242.39100000000002,243.724,242.338,243.715,243.99,244.048,240.744,243.394,243.928,244.031,244.053,244.058,240.748,243.4,243.928,244.036,244.054,242.403,242.075,243.663,243.977,244.043,244.05599999999998,242.4,242.072,243.663,243.98000000000002,244.039,244.052,240.745,243.39299999999997,243.92399999999998,244.03300000000002,244.051,242.39800000000002,242.06099999999998,243.663,243.975,244.04000000000002,242.397,243.724,243.993,242.387,243.72,242.33499999999998,243.709,243.98399999999998,242.38299999999998,243.724,242.33100000000002,243.70999999999998,243.98399999999998,244.04,244.05,242.404,242.07,243.65499999999997,243.973,244.038,242.399,242.07,243.659,243.974,244.037,242.4,242.067,243.66,243.976,244.04,244.051,242.402,242.071,243.66,243.98000000000002,244.041,242.398,243.725,242.339,243.714,242.337,243.71300000000002,243.988,244.035,242.398,242.075,243.66,243.978,244.041,244.049,240.748,243.397,243.92,244.03300000000002,244.055,242.403,242.074,243.66,243.982,244.04000000000002,242.402,242.071,243.656,243.972,244.038,244.052,240.74599999999998,243.399,243.92399999999998,244.027,244.047,242.401,242.075,243.66,243.976,244.04000000000002,244.055,242.39999999999998,242.074,243.663,243.976,244.037,242.398,242.071,243.659,243.976,244.039,244.051,242.401,243.725,242.336,243.706,242.332,243.707,243.986,242.388,243.718,242.332,243.715,243.98899999999998,244.042,242.401,243.725,242.338,243.70999999999998,243.988,244.043,244.05700000000002,240.747,243.39499999999998,243.922,244.035,244.054,244.051,240.745,243.39499999999998,243.92399999999998,244.027,244.054,244.053,240.742,243.39499999999998,243.92000000000002,244.03199999999998,244.05200000000002,242.397,242.06799999999998,243.651,243.97500000000002,244.03699999999998,242.398,243.724,242.339,243.715,243.982,242.385,243.722,243.99099999999999,242.38600000000002,243.724,243.99,242.388,243.726,242.337,243.711,242.334,243.71699999999998,243.99,244.047,240.748,243.394,243.926,244.03,244.051,242.402,242.074,243.659,243.976,244.042,244.051,242.401,242.071,243.661,243.974,244.04,242.398,243.725,242.332,243.716,243.988,244.042,242.402,243.727,242.33100000000002,243.714,242.33499999999998,243.70999999999998,243.99099999999999,244.041,242.39999999999998,242.072,243.65800000000002,243.976,244.03699999999998,244.048,242.399,242.06900000000002,243.65699999999998,243.97699999999998,244.039,242.4,242.07,243.659,243.977,244.041,244.051,240.751,243.401
0,0.0359375,1.510318,7.85987,37.2954,40.9122,56.248000000000005,63.31360000000001,73.58619999999999,87.4376,84.975,93.15119999999999,90.5287,97.19319999999999,91.8949,101.32900000000001,100.2392,99.0978,108.1165,102.2749,101.44399999999999,102.9513,108.4372,100.3812,110.3825,107.3343,107.82310000000001,114.7256,109.3592,109.0609,107.34970000000001,111.2762,104.5052,111.48859999999999,108.78200000000001,106.6751,112.6428,105.6473,105.70920000000001,105.3777,108.7661,101.8001,109.0522,103.6511,101.7645,107.47319999999999,100.46180000000001,99.97829999999999,99.9238,98.59729999999999,93.5367,100.0495,95.71770000000001,93.4311,99.7753,92.1114,92.1442,92.196,91.3955,86.3229,92.90520000000001,86.5138,85.9293,90.7812,85.1203,83.27879999999999,84.8245,82.1742,79.1052,85.2179,79.4139,77.2953,82.99029999999999,75.6683,75.2524,77.1568,74.5767,70.72,77.97829999999999,70.75659999999999,69.68260000000001,75.61619999999999,68.4951,67.6178,70.3908,66.8391,65.0522,72.3167,65.8243,64.0976,70.3695,63.167699999999996,63.2132,67.02539999999999,63.3238,60.7569,67.1874,61.0547,60.2688,66.79599999999999,59.867,59.7406,62.524699999999996,59.5847,57.855999999999995,64.4478,58.897400000000005,56.637299999999996,62.9509,57.232299999999995,56.7418,60.703,57.3953,54.6509,61.0834,56.5761,53.272999999999996,60.7702,54.9681,53.4139,56.85,53.9013,51.1224,58.6494,53.5034,50.5741,57.5398,52.4204,50.07,55.3905,52.2063,48.66,57.0773,51.463899999999995,48.908500000000004,56.302,51.2026,47.9233,53.129900000000006,50.140100000000004,46.884299999999996,55.0831,49.9229,46.8424,54.9606,49.4672,46.7887,52.185900000000004,49.4122,45.9106,54.0243,48.2079,46.104,54.1365,48.981899999999996,45.9714,51.1974,48.3223,45.481700000000004,53.3651,48.5387,45.5936,52.8438,48.073499999999996,45.2475,50.1213,47.6024,44.973600000000005,52.5073,47.7187,45.3953,52.7025,47.295199999999994,44.5903,49.7712,46.9199,44.548,51.808,46.8991,44.0079,51.5985,46.494699999999995,44.177099999999996,49.0105,46.084900000000005,44.0544,50.7843,46.4787,43.777,50.985,46.020399999999995,43.655699999999996,48.7686,45.61,43.897,51.0107,46.0959,43.669200000000004,51.1417,46.2345,43.7016,48.740300000000005,45.5387,42.734300000000005,49.6281,45.9319,42.561400000000006,50.1716,45.431200000000004,42.8238,47.7772,44.6351,41.8348,48.3405,44.857200000000006,41.9918,49.090599999999995,44.3962,41.6511,46.5787,43.747,41.3806,47.8511,44.504599999999996,41.018100000000004,48.5333,44.2786,41.049400000000006,46.169200000000004,43.8073,40.6334,47.2735,43.814099999999996,40.3863,47.831999999999994,43.9648,40.8804,45.4902,43.1715,40.4718,47.130300000000005,43.8949,40.685199999999995,46.815200000000004,43.0756,40.737,45.455200000000005,43.8473,40.1007,46.6639,42.974999999999994,40.5028,47.244299999999996,42.876999999999995,39.8722,44.8979,42.1562,39.5109,46.1897,42.7363,39.4473,46.216,41.707300000000004,39.5665,44.6914,42.046,38.8795,45.5369,41.858999999999995,38.9515,46.045,41.7106,39.1374,44.1446,41.5102,39.2036,45.3438,42.175,39.1553,45.867000000000004,41.9577,39.544700000000006,43.830799999999996,41.6224,38.8276,45.0874,42.2378,39.282,46.2876,42.2966,39.1468,44.2872,41.645,39.5539,45.0139,42.2559,38.5621,45.6077,41.3684
