Time	Node	Interface	Type	Packets	Kilobytes	PacketsRaw	KilobytesRaw
3.4	4	combined	Drop	0	0	0	0
3.4	5	combined	Drop	0	0	0	0
3.4	6	combined	Drop	0	0	0	0
3.4	7	combined	Drop	0	0	0	0
3.4	8	combined	Drop	355	367	0	0
3.6	0	combined	Drop	9285	262	2276	64.457
3.6	1	combined	Drop	0	0	0	0
3.6	2	combined	Drop	0	0	0	0
3.6	3	combined	Drop	0	0	0	0
3.6	4	combined	Drop	0	0	0	0
3.6	5	combined	Drop	0	0	0	0
3.6	6	combined	Drop	0	0	0	0
3.6	7	combined	Drop	0	0	0	0
3.6	8	combined	Drop	2827	2928	689	713.896
3.8	0	combined	Drop	6121	173	1066	30.1895
3.8	1	combined	Drop	0	0	0	0
3.8	2	combined	Drop	0	0	0	0
3.8	3	combined	Drop	0	0	0	0
3.8	4	combined	Drop	0	0	0	0
3.8	5	combined	Drop	0	0	0	0
3.8	6	combined	Drop	0	0	0	0
3.8	7	combined	Drop	0	0	0	0
3.8	8	combined	Drop	2857	2960	573	593.704
4	0	combined	Drop	1456	41	58	1.64258
4	1	combined	Drop	0	0	0	0
4	2	combined	Drop	0	0	0	0
4	3	combined	Drop	0	0	0	0
4	4	combined	Drop	0	0	0	0
4	5	combined	Drop	0	0	0	0
4	6	combined	Drop	0	0	0	0
4	7	combined	Drop	0	0	0	0
4	8	combined	Drop	571	591	0	0
4.2	0	combined	Drop	7115	201	1706	48.3145
4.2	1	combined	Drop	0	0	0	0
4.2	2	combined	Drop	0	0	0	0
4.2	3	combined	Drop	0	0	0	0
4.2	4	combined	Drop	0	0	0	0
4.2	5	combined	Drop	0	0	0	0
4.2	6	combined	Drop	0	0	0	0
4.2	7	combined	Drop	0	0	0	0
4.2	8	combined	Drop	2742	2841	657	680.739
4.4	0	combined	Drop	1422	40	0	0
4.4	1	combined	Drop	0	0	0	0
4.4	2	combined	Drop	0	0	0	0
4.4	3	combined	Drop	0	0	0	0
4.4	4	combined	Drop	0	0	0	0
4.4	5	combined	Drop	0	0	0	0
4.4	6	combined	Drop	0	0	0	0
4.4	7	combined	Drop	0	0	0	0
4.4	8	combined	Drop	548	568	0	0
4.6	0	combined	Drop	284	7	0	0
4.6	1	combined	Drop	0	0	0	0
4.6	2	combined	Drop	0	0	0	0
4.6	3	combined	Drop	0	0	0	0
4.6	4	combined	Drop	0	0	0	0
4.6	5	combined	Drop	0	0	0	0
4.6	6	combined	Drop	0	0	0	0
4.6	7	combined	Drop	0	0	0	0
4.6	8	combined	Drop	109	113	0	0
4.8	0	combined	Drop	1912	53	464	13.1406
4.8	1	combined	Drop	0	0	0	0
4.8	2	combined	Drop	0	0	0	0
4.8	3	combined	Drop	0	0	0	0
4.8	4	combined	Drop	0	0	0	0
4.8	5	combined	Drop	0	0	0	0
4.8	6	combined	Drop	0	0	0	0
4.8	7	combined	Drop	0	0	0	0
4.8	8	combined	Drop	21	22	0	0
5	0	combined	Drop	9486	268	2276	64.457
5	1	combined	Drop	0	0	0	0
5	2	combined	Drop	0	0	0	0
5	3	combined	Drop	0	0	0	0
5	4	combined	Drop	0	0	0	0
5	5	combined	Drop	0	0	0	0
5	6	combined	Drop	0	0	0	0
5	7	combined	Drop	0	0	0	0
5	8	combined	Drop	3348	3469	836	866.207
5.2	0	combined	Drop	4745	134	712	20.1641
5.2	1	combined	Drop	0	0	0	0
5.2	2	combined	Drop	0	0	0	0
5.2	3	combined	Drop	0	0	0	0
5.2	4	combined	Drop	0	0	0	0
5.2	5	combined	Drop	0	0	0	0
5.2	6	combined	Drop	0	0	0	0
5.2	7	combined	Drop	0	0	0	0
5.2	8	combined	Drop	2345	2430	419	434.14
5.4	0	combined	Drop	10029	282	2270	64.0273
5.4	1	combined	Drop	0	0	0	0
5.4	2	combined	Drop	0	0	0	0
5.4	3	combined	Drop	0	0	0	0
5.4	4	combined	Drop	0	0	0	0
5.4	5	combined	Drop	0	0	0	0
5.4	6	combined	Drop	0	0	0	0
5.4	7	combined	Drop	0	0	0	0
5.4	8	combined	Drop	3220	3337	688	712.831
5.6	0	combined	Drop	11109	314	2276	64.457
5.6	1	combined	Drop	0	0	0	0
5.6	2	combined	Drop	0	0	0	0
5.6	3	combined	Drop	0	0	0	0
5.6	4	combined	Drop	0	0	0	0
5.6	5	combined	Drop	0	0	0	0
5.6	6	combined	Drop	0	0	0	0
5.6	7	combined	Drop	0	0	0	0
5.6	8	combined	Drop	4008	4152	841	871.315
5.8	0	combined	Drop	11325	320	2276	64.457
5.8	1	combined	Drop	0	0	0	0
5.8	2	combined	Drop	0	0	0	0
5.8	3	combined	Drop	0	0	0	0
5.8	4	combined	Drop	0	0	0	0
5.8	5	combined	Drop	0	0	0	0
5.8	6	combined	Drop	0	0	0	0
5.8	7	combined	Drop	0	0	0	0
5.8	8	combined	Drop	4157	4307	839	869.315
6	0	combined	Drop	9425	266	1790	50.6934
6	1	combined	Drop	0	0	0	0
6	2	combined	Drop	0	0	0	0
6	3	combined	Drop	0	0	0	0
6	4	combined	Drop	0	0	0	0
6	5	combined	Drop	0	0	0	0
6	6	combined	Drop	0	0	0	0
6	7	combined	Drop	0	0	0	0
6	8	combined	Drop	4183	4334	838	868.279
6.2	0	combined	Drop	1884	53	0	0
6.2	1	combined	Drop	0	0	0	0
6.2	2	combined	Drop	0	0	0	0
6.2	3	combined	Drop	0	0	0	0
6.2	4	combined	Drop	0	0	0	0
6.2	5	combined	Drop	0	0	0	0
6.2	6	combined	Drop	0	0	0	0
6.2	7	combined	Drop	0	0	0	0
6.2	8	combined	Drop	848	879	3	3.1084
6.4	0	combined	Drop	7016	198	1660	47.0117
6.4	1	combined	Drop	0	0	0	0
6.4	2	combined	Drop	0	0	0	0
6.4	3	combined	Drop	0	0	0	0
6.4	4	combined	Drop	0	0	0	0
6.4	5	combined	Drop	0	0	0	0
6.4	6	combined	Drop	0	0	0	0
6.4	7	combined	Drop	0	0	0	0
6.4	8	combined	Drop	1917	1986	437	452.79
6.6	0	combined	Drop	4227	119	706	19.9941
6.6	1	combined	Drop	0	0	0	0
6.6	2	combined	Drop	0	0	0	0
6.6	3	combined	Drop	0	0	0	0
6.6	4	combined	Drop	0	0	0	0
6.6	5	combined	Drop	0	0	0	0
6.6	6	combined	Drop	0	0	0	0
6.6	7	combined	Drop	0	0	0	0
