Time	Node	Interface	Type	Packets	Kilobytes	PacketsRaw	KilobytesRaw
28	5	combined	Drop	202	70	102	32.8408
28	6	combined	Drop	0	0	0	0
28	7	combined	Drop	2	0	1	0.0244141
28	8	combined	Drop	696	721	342	354.336
28.5	0	combined	Drop	0	0	0	0
28.5	1	combined	Drop	1403	1333	705	673.798
28.5	2	combined	Drop	0	0	0	0
28.5	3	combined	Drop	1270	1149	609	556.124
28.5	4	combined	Drop	772	341	387	173.341
28.5	5	combined	Drop	296	117	160	64.6035
28.5	6	combined	Drop	0	0	0	0
28.5	7	combined	Drop	34	7	21	4.55957
28.5	8	combined	Drop	632	654	308	319.114
29	0	combined	Drop	0	0	0	0
29	1	combined	Drop	1399	1359	699	682.762
29	2	combined	Drop	0	0	0	0
29	3	combined	Drop	1300	1202	654	607.809
29	4	combined	Drop	922	420	480	220.113
29	5	combined	Drop	291	118	145	59.1787
29	6	combined	Drop	0	0	0	0
29	7	combined	Drop	26	5	12	2.31641
29	8	combined	Drop	723	749	373	386.464
29.5	0	combined	Drop	0	0	0	0
29.5	1	combined	Drop	1404	1320	703	655.536
29.5	2	combined	Drop	0	0	0	0
29.5	3	combined	Drop	1397	1242	711	626.397
29.5	4	combined	Drop	894	416	444	208.11
29.5	5	combined	Drop	287	108	143	53.0645
29.5	6	combined	Drop	0	0	0	0
29.5	7	combined	Drop	50	15	28	8.77734
29.5	8	combined	Drop	786	814	401	415.466
30	0	combined	Drop	0	0	0	0
30	1	combined	Drop	1349	1288	668	640.519
30	2	combined	Drop	0	0	0	0
30	3	combined	Drop	1413	1265	709	635.45
30	4	combined	Drop	926	442	467	224.848
30	5	combined	Drop	337	117	175	59.9072
30	6	combined	Drop	0	0	0	0
30	7	combined	Drop	24	4	9	1.22949
30	8	combined	Drop	778	806	388	402
30.5	0	combined	Drop	0	0	0	0
30.5	1	combined	Drop	1436	1364	729	691.584
30.5	2	combined	Drop	0	0	0	0
30.5	3	combined	Drop	1365	1265	677	632.649
30.5	4	combined	Drop	900	424	447	210.204
30.5	5	combined	Drop	230	75	102	32.834
30.5	6	combined	Drop	0	0	0	0
30.5	7	combined	Drop	75	10	44	6.12891
30.5	8	combined	Drop	803	832	405	419.624
31	0	combined	Drop	0	0	0	0
31	1	combined	Drop	1487	1394	750	701.2
31	2	combined	Drop	0	0	0	0
31	3	combined	Drop	1460	1314	742	663.574
31	4	combined	Drop	860	368	425	177.297
31	5	combined	Drop	287	100	151	53.2559
31	6	combined	Drop	0	0	0	0
31	7	combined	Drop	47	14	20	7.57031
31	8	combined	Drop	752	779	370	383.354
31.5	0	combined	Drop	0	0	0	0
31.5	1	combined	Drop	1487	1400	744	701.059
31.5	2	combined	Drop	0	0	0	0
31.5	3	combined	Drop	1439	1284	717	638.685
31.5	4	combined	Drop	792	326	388	158.175
31.5	5	combined	Drop	327	125	169	65.8359
31.5	6	combined	Drop	0	0	0	0
31.5	7	combined	Drop	36	9	17	4.46191
31.5	8	combined	Drop	732	759	364	377.136
32	0	combined	Drop	0	0	0	0
32	1	combined	Drop	1563	1460	791	737.615
32	2	combined	Drop	0	0	0	0
32	3	combined	Drop	1404	1274	698	636.2
32	4	combined	Drop	832	361	421	185.291
32	5	combined	Drop	302	101	148	48.1221
32	6	combined	Drop	0	0	0	0
32	7	combined	Drop	56	15	31	8.85059
32	8	combined	Drop	741	768	372	385.429
32.5	0	combined	Drop	0	0	0	0
32.5	1	combined	Drop	1539	1451	767	724.881
32.5	2	combined	Drop	0	0	0	0
32.5	3	combined	Drop	1476	1326	747	669.765
32.5	4	combined	Drop	769	324	377	157.912
32.5	5	combined	Drop	375	157	197	85.7373
32.5	6	combined	Drop	0	0	0	0
32.5	7	combined	Drop	43	11	20	5.54688
32.5	8	combined	Drop	753	780	378	391.634
33	0	combined	Drop	0	0	0	0
33	1	combined	Drop	1440	1352	708	663.755
33	2	combined	Drop	0	0	0	0
33	3	combined	Drop	1500	1372	753	692.174
33	4	combined	Drop	832	366	424	188.389
33	5	combined	Drop	302	132	142	63.1494
